playerID,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,classification
lombaer01,Player,Run Off,0.3061,190,990,1792,0.4599, , , , , ,5694,845, , , ,8,4, ,N
kellge01,Player,Run Off,0.3065,78,870,2054,0.4138, , , , , ,2390,3326, , , ,10,13, ,N
waltebu01,Player,Run Off,0.2426,23,234,477,0.3444,0.5531,3.3018,4,3104.6666,1107,364,1135,81,123,14,6,11, ,N
reynoal01,Player,Run Off,0.1634,1,79,140,0.1984,0.6298,3.3041,49,2492.3333,1423,111,349, , , ,6,3, ,N
vaughar01,Player,Run Off,0.3176,96,926,2103,0.4535, , , , , ,3308,5119, , , ,9,14, ,N
doerrbo01,Player,Run Off,0.2879,223,1247,2042,0.4610, , , , , ,4928,5710, , , ,9,8, ,N
martipe01,Player,Run Off,0.2980,59,501,1227,0.4430, ,2.2500,0,4.0000,0,1692,775, , , ,4,3, ,N
truckvi01,Player,BBWAA,0.1802,2,70,171,0.2129,0.5673,3.3855,30,2682.3335,1534,156,420, , , ,2, , ,N
kindeel01,Player,BBWAA,0.1419,1,33,63,0.1689,0.5896,3.4305,102,1479.6668,749,52,174, , , , ,2, ,N
kinerra01,Player,Run Off,0.2788,369,1015,1451,0.5479, , , , , ,3431,109, , , ,6,10, ,N
lemonbo01,Player,Run Off,0.2316,37,147,274,0.3863,0.6179,3.2337,22,2849.9999,1277,298,713,430,403,34,7,9, ,N
newhoha01,Player,Run Off,0.2012,2,81,201,0.2332,0.5798,3.0551,26,2993.0000,1796,135,611, , , ,7,19, ,N
houttar01,Player,BBWAA,0.1930,2,37,99,0.2320,0.4888,4.1383,20,1555.0001,639,105,339, , , ,1,1, ,N
westrwe01,Player,BBWAA,0.2166,96,315,503,0.3730, , , , , ,3639,418,260,366,37,2, , ,N
durocle01,Player,Run Off,0.2467,24,567,1320,0.3204, , , , , ,3275,4680,2008,1709,83,3, ,3,N
gromest01,Player,BBWAA,0.1968,0,40,124,0.2175,0.5325,3.4088,23,2064.6667,904,126,248, , , ,1,1, ,N
kuzavbo01,Player,BBWAA,0.0859,1,10,22,0.1016,0.5269,4.0510,13,861.9999,446,33,112, , , , , , ,N
miksied01,Player,BBWAA,0.2365,44,228,722,0.3220, , , , , ,1679,1641, , , , , , ,N
northro01,Player,BBWAA,0.2755,108,513,874,0.4496, , , , , ,1363,88, , , , , , ,N
smallro01,Player,BBWAA,0.2273,61,305,601,0.3604, , , , , ,1464,2308, , , , , , ,N
troutdi01,Player,BBWAA,0.2133,20,110,205,0.3195,0.5136,3.2326,35,2725.6667,1256,193,645, , , ,2,3, ,N
bridgto01,Player,Run Off,0.1805,0,72,181,0.2233,0.5843,3.5728,10,2826.3334,1674,144,469, , , ,6,6, ,N
cavarph01,Player,Run Off,0.2927,95,920,1977,0.4156, , , , , ,12435,844,169,213,20,4,5, ,N
gordojo01,Player,Run Off,0.2681,253,975,1530,0.4656, , , , , ,3826,4726,305,308,29,9,21, ,N
newsobo01,Player,Run Off,0.1892,1,102,253,0.2169,0.4873,3.9837,21,3759.3336,2082,112,534, , , ,4,3, ,N
faberre01,Player,Veterans,0.1340,3,70,170,0.1608,0.5439,3.1493,28,4086.6666,1471,130,1108, , , , ,2, ,Y
grimebu01,Player,Veterans,0.2476,2,168,380,0.3062,0.5602,3.5268,18,4180.0001,1512,225,1252,131,171,13, ,11, ,Y
huggimi01,Manager,Veterans,0.2652,9,318,1474,0.3143, , , , , ,3450,4725,1413,1134,54, , , ,Y
keefeti01,Player,Veterans,0.1872,12,134,390,0.2698,0.6032,2.6246,2,5047.6666,2562,297,1079, , , , ,1, ,Y
manushe01,Player,Veterans,0.3298,110,1183,2524,0.4788, , , , , ,3842,105, , , ,1,5, ,Y
wardjo01,Player,Veterans,0.2751,26,867,2104,0.3407,0.6165,2.1022,3,2461.6667,920,3223,5043,412,320,23, , , ,Y
galvipu01,Player,Veterans,0.2009,5,220,552,0.2606,0.5401,2.8634,2,6003.3333,1806,378,1419,7,17,7, , , ,Y
willite01,Player,BBWAA,0.3444,521,1839,2654,0.6338, ,4.5000,0,2.0000,1,4158,142,273,364,21,19,39, ,Y
slaugen01,Player,BBWAA,0.2999,169,1304,2383,0.4529, , , , , ,3925,152, , , ,10,12, ,N
vernomi01,Player,BBWAA,0.2858,172,1311,2495,0.4285, , , , , ,19819,1448,135,227,29,7,2, ,N
darkal01,Player,BBWAA,0.2894,126,757,2089,0.4113, ,18.0000,0,1.0000,0,3174,4854,994,954,55,3,4, ,N
thomsbo01,Player,BBWAA,0.2704,264,1026,1705,0.4619, , , , , ,3800,492, , , ,3, , ,N
dobyla01,Player,BBWAA,0.2833,253,970,1515,0.4901, , , , , ,3640,93,37,50,5,7,1, ,N
newcodo01,Player,BBWAA,0.2711,15,108,238,0.3667,0.6234,3.5588,7,2154.6666,1129,159,313, , , ,4,7, ,N
erskica01,Player,BBWAA,0.1565,1,31,92,0.1803,0.6100,3.9955,13,1718.6667,981,105,262, , , ,1, , ,N
heganji01,Player,BBWAA,0.2278,92,525,1087,0.3441, , , , , ,7506,695, , , ,5, , ,N
mcdougi01,Player,BBWAA,0.2761,112,576,1291,0.4098, , , , , ,2352,3373, , , ,6,3, ,N
hattogr01,Player,BBWAA,0.2539,91,533,1068,0.3740, , , , , ,1492,2269,164,221,27,1, , ,N
lockmwh01,Player,BBWAA,0.2791,114,563,1658,0.3906, , , , , ,8417,592,157,162,13,1, , ,N
sauerha01,Player,BBWAA,0.2665,288,876,1278,0.4962, , , , , ,2711,139, , , ,2,3, ,N
ennisde01,Player,BBWAA,0.2844,288,1284,2063,0.4719, , , , , ,3629,150, , , ,3,1, ,N
furilca01,Player,BBWAA,0.2995,192,1058,1910,0.4581, , , , , ,3322,151, , , ,2,3, ,N
grissma01,Player,BBWAA,0.1217,0,6,23,0.1587,0.5109,3.4111,58,809.9999,459,28,139, , , ,1, , ,N
martimo01,Player,BBWAA,0.1697,0,7,28,0.1818,0.5278,4.2867,15,604.6667,245,18,116, , , , , , ,N
pafkoan01,Player,BBWAA,0.2854,213,976,1796,0.4487, , , , , ,3388,590, , , ,5,5, ,N
ricede01,Player,BBWAA,0.2373,79,441,908,0.3560, , , , , ,5353,537,75,80,5,1, , ,N
adamsbo03,Player,BBWAA,0.2692,37,303,1082,0.3680, , , , , ,1748,2262, , , , , , ,N
carrach01,Player,BBWAA,0.2582,55,474,1199,0.3415, , , , , ,2206,3724, , , ,4, , ,N
hearnji01,Player,BBWAA,0.1405,9,36,77,0.2099,0.5505,3.8088,8,1703.6667,669,106,355, , , ,1, , ,N
hemusso01,Player,BBWAA,0.2732,51,263,736,0.4113, , , , , ,1240,1951,190,192,15, , , ,N
portebo01,Player,BBWAA,0.1841,6,43,95,0.2519,0.4728,3.7891,8,1567.6666,572,80,280, , , ,1,2, ,N
stengca01,Manager,Veterans,0.2843,60,535,1219,0.4102, , , , , ,2171,147,1905,1842,112, , ,3,Y
ruffire01,Player,Run Off,0.2690,36,273,521,0.3887,0.5482,3.7977,16,4343.9998,1987,155,677, , , ,6,8, ,Y
slaugen01,Player,Run Off,0.2999,169,1304,2383,0.4529, , , , , ,3925,152, , , ,10,12, ,N
bauerha01,Player,BBWAA,0.2768,164,703,1424,0.4391, , , , , ,2384,107,594,544,36,3, ,1,N
kluszte01,Player,BBWAA,0.2979,279,1028,1766,0.4977, , , , , ,12652,799, , , ,4,3, ,N
bauerha01,Player,Run Off,0.2768,164,703,1424,0.4391, , , , , ,2384,107,594,544,36,3, ,1,N
darkal01,Player,Run Off,0.2894,126,757,2089,0.4113, ,18.0000,0,1.0000,0,3174,4854,994,954,55,3,4, ,N
jenseja01,Player,BBWAA,0.2794,199,929,1463,0.4601, , , , , ,2739,124, , , ,3,3, ,N
torgeea01,Player,BBWAA,0.2652,149,740,1318,0.4170, , , , , ,11684,815, , , , , , ,N
valoel01,Player,BBWAA,0.2824,58,601,1420,0.3913, , , , , ,2769,72, , , , , , ,N
newcodo01,Player,Run Off,0.2711,15,108,238,0.3667,0.6234,3.5588,7,2154.6666,1129,159,313, , , ,4,7, ,N
vernomi01,Player,Run Off,0.2858,172,1311,2495,0.4285, , , , , ,19819,1448,135,227,29,7,2, ,N
courtcl01,Player,BBWAA,0.2682,38,313,750,0.3662, , , , , ,3556,379, , , , , , ,N
dropowa01,Player,BBWAA,0.2699,152,704,1113,0.4319, , , , , ,9173,674, , , ,1,3, ,N
garvene01,Player,BBWAA,0.2177,7,72,180,0.2830,0.4510,3.7310,12,2477.3333,881,203,470, , , ,1, , ,N
martibi02,Player,BBWAA,0.2565,64,333,877,0.3691, , , , , ,2022,2252,1253,1013,46,1,1,1,N
dobyla01,Player,Run Off,0.2833,253,970,1515,0.4901, , , , , ,3640,93,37,50,5,7,1, ,N
thomsbo01,Player,Run Off,0.2704,264,1026,1705,0.4619, , , , , ,3800,492, , , ,3, , ,N
rickebr01,Pioneer/Executive,Veterans,0.2391,3,39,82,0.3236, , , , , ,395,75,597,664,52, , , ,Y
wanerll01,Player,Veterans,0.3164,27,598,2459,0.3933, , , , , ,4864,157, , , ,1,4, ,Y
medwijo01,Player,BBWAA,0.3236,205,1383,2471,0.5045, , , , , ,4152,143, , , ,10,22, ,Y
coopewa01,Player,BBWAA,0.2852,173,812,1341,0.4636, , , , , ,5166,589, , , ,8,6, ,N
ashburi01,Player,BBWAA,0.3077,29,586,2574,0.3821, , , , , ,6094,182, , , ,6, , ,N
blackew01,Player,BBWAA,0.1738,1,22,77,0.2122,0.5125,3.2975,10,1321.0001,839,46,311, , , ,6,3, ,N
galanau01,Player,BBWAA,0.2874,100,830,1706,0.4194, , , , , ,3977,419, , , ,3, , ,N
lopated01,Player,BBWAA,0.2108,5,77,187,0.2683,0.5971,3.2062,3,2439.3333,859,100,468,90,124,18,1, , ,N
cuyleki01,Player,Veterans,0.3210,128,1065,2299,0.4735, , , , , ,4034,191, , , ,1,9, ,Y
gosligo01,Player,Veterans,0.3160,248,1609,2735,0.4997, , , , , ,4805,225, , , ,1,4, ,Y
musiast01,Player,BBWAA,0.3308,475,1951,3630,0.5591, , ,0,0.0000,0,12439,818, , , ,24,34, ,Y
camparo01,Player,BBWAA,0.2761,242,856,1161,0.4996, , , , , ,6520,550, , , ,8,10, ,Y
wynnea01,Player,BBWAA,0.2142,17,173,365,0.2846,0.5515,3.5416,15,4564.0002,2334,193,670, , , ,8,4, ,N
hodgegi01,Player,BBWAA,0.2733,370,1274,1921,0.4868, , , , , ,15722,1365,660,753,57,8,5,1,N
schoere01,Player,BBWAA,0.2888,84,773,2449,0.3873, , , , , ,5045,5466,1041,955,52,10,2, ,N
minosmi01,Player,BBWAA,0.2984,186,1023,1963,0.4595, , , , , ,3416,331, , , ,9,5, ,N
covelst01,Player,Veterans,0.1588,1,81,168,0.2051,0.6022,2.8910,21,3081.9999,981,174,851, , , , ,3, ,Y
hoytwa01,Player,Veterans,0.1981,0,100,255,0.2354,0.5656,3.5882,52,3762.3334,1206,153,842, , , , ,3, ,Y
boudrlo01,Player,BBWAA,0.2951,68,789,1779,0.4147, , , , , ,3265,4877,1162,1224,78,8,11, ,Y
snidedu01,Player,BBWAA,0.2955,407,1333,2116,0.5397, , , , , ,4099,123, , , ,8,6, ,N
shantbo01,Player,BBWAA,0.1953,1,46,107,0.2445,0.5459,3.3756,48,1935.6667,1072,175,468, , , ,3,11, ,N
piercbi02,Player,BBWAA,0.1842,0,69,203,0.2033,0.5553,3.2689,32,3306.6665,1999,124,487, , , ,7,4, ,N
wertzvi01,Player,BBWAA,0.2774,266,1178,1692,0.4694, , , , , ,6807,519, , , ,4,3, ,N
combsea01,Player,Veterans,0.3247,58,632,1866,0.4624, , , , , ,3449,69, , , , ,1, ,Y
frickfo99,Pioneer/Executive,Veterans, , , , , , , , , , , , , , , , , , ,Y
haineje01,Player,Veterans,0.1859,3,79,209,0.2180,0.5707,3.6408,10,3208.6666,981,108,651, , , , ,2, ,Y
berrayo01,Player,BBWAA,0.2846,358,1430,2150,0.4822, , , , , ,9221,819,484,444,18,18,13, ,N
foxne01,Player,BBWAA,0.2885,35,790,2663,0.3625, , , , , ,6102,6385, , , ,15,9, ,N
haddiha01,Player,BBWAA,0.2118,4,64,169,0.2957,0.5462,3.6282,21,2235.0001,1575,115,358, , , ,3,3, ,N
sievero01,Player,BBWAA,0.2666,318,1147,1703,0.4749, , , , , ,9064,661, , , ,5,1, ,N
moonwa01,Player,BBWAA,0.2889,142,661,1399,0.4454, , , , , ,3133,174, , , ,3,2, ,N
powervi01,Player,BBWAA,0.2838,126,658,1716,0.4105, , , , , ,10833,1592, , , ,6,7, ,N
brutobi01,Player,BBWAA,0.2726,94,545,1651,0.3927, , , , , ,3905,105, , , , , , ,N
bancrda01,Player,Veterans,0.2790,32,591,2004,0.3584, , , , , ,4673,6604,249,363,27, ,8, ,Y
becklja01,Player,Veterans,0.3076,86,1575,2930,0.4353,0.0000,6.7500,0,4.0000,2,23721,1318, , , , , , ,Y
hafeych01,Player,Veterans,0.3170,164,833,1466,0.5261, , , , , ,2527,106, , , ,1,4, ,Y
hoopeha01,Player,Veterans,0.2807,75,817,2466,0.3870, ,0.0000,0,2.0000,0,3981,344, , , , ,1, ,Y
kellejo01,Player,Veterans,0.3169,65,1194,2220,0.4512, , , , , ,5562,601,338,321,22, , , ,Y
marquru01,Player,Veterans,0.1789,1,64,198,0.2023,0.5317,3.0756,19,3306.6669,1593,63,697, , , , ,1, ,Y
paigesa01,Player,Negro League,0.0968,0,4,12,0.0968,0.4746,3.2899,32,476.0000,288,17,62, , , ,2, , ,Y
weissge99,Pioneer/Executive,Veterans, , , , , , , , , , , , , , , , , , ,Y
koufasa01,Player,BBWAA,0.0966,2,28,75,0.1160,0.6548,2.7608,9,2324.3334,2396,64,228, , , ,7,22, ,Y
berrayo01,Player,BBWAA,0.2846,358,1430,2150,0.4822, , , , , ,9221,819,484,444,18,18,13, ,Y
wynnea01,Player,BBWAA,0.2142,17,173,365,0.2846,0.5515,3.5416,15,4564.0002,2334,193,670, , , ,8,4, ,Y
mcmilro01,Player,BBWAA,0.2427,68,594,1639,0.3208, , , , , ,3722,6233,27,28,9,2,3, ,N
richabo01,Player,BBWAA,0.2659,34,390,1432,0.3349, , , , , ,3159,3540, , , ,8,13, ,N
gibsojo99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
gomezle01,Player,Veterans,0.1471,0,58,133,0.1593,0.6495,3.3440,9,2503.0000,1468,56,393, , , ,7,11, ,Y
harriwi99,Pioneer/Executive,Veterans, , , , , , , , , , , , , , , , , , ,Y
leonabu99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
youngro01,Player,Veterans,0.3222,42,592,1491,0.4407, , , , , ,2171,207, , , , ,5, ,Y
spahnwa01,Player,BBWAA,0.1939,35,189,363,0.2869,0.5970,3.0860,29,5243.6669,2583,222,999, , , ,17,16, ,Y
fordwh01,Player,BBWAA,0.1730,3,69,177,0.2004,0.6901,2.7451,10,3170.3334,1956,173,630, , , ,10,10, ,N
roberro01,Player,BBWAA,0.1672,5,103,255,0.2262,0.5386,3.4052,25,4688.6667,2357,316,601, , , ,7,8, ,N
burdele01,Player,BBWAA,0.1830,12,75,185,0.2532,0.5850,3.6559,31,3067.3333,1074,245,622, , , ,3,2, ,N
lawve01,Player,BBWAA,0.2163,11,90,191,0.3092,0.5243,3.7657,13,2672.0001,1092,213,453, , , ,2,4, ,N
groatdi01,Player,BBWAA,0.2857,39,707,2138,0.3662, , , , , ,3526,5864, , , ,8,5, ,N
simmocu01,Player,BBWAA,0.1709,1,76,194,0.1956,0.5133,3.5427,5,3348.3333,1697,127,514, , , ,3, , ,N
burgesm01,Player,BBWAA,0.2948,126,673,1318,0.4455, , , , , ,5214,441, , , ,9,1, ,N
clemero01,Player,Special Election,0.3173,240,1305,3000,0.4751, , , , , ,4697,269, , , ,15,21, ,Y
evansbi99,Umpire,Veterans, , , , , , , , , , , , , , , , , , ,Y
irvinmo01,Player,Negro League,0.2925,99,443,731,0.4750, , , , , ,2084,158, , , ,1, , ,Y
kellyge01,Player,Veterans,0.2967,148,1020,1778,0.4524,1.0000,0.0000,0,5.0000,2,14690,1376, , , , ,5, ,Y
welchmi01,Player,Veterans,0.2235,12,202,492,0.2967,0.5938,2.7120,4,4801.9999,1850,265,714, , , , , , ,Y
mantlmi01,Player,BBWAA,0.2981,536,1509,2415,0.5568, , , , , ,6734,290, , , ,20,15, ,Y
fordwh01,Player,BBWAA,0.1730,3,69,177,0.2004,0.6901,2.7451,10,3170.3334,1956,173,630, , , ,10,10, ,Y
matheed01,Player,BBWAA,0.2712,512,1453,2315,0.5094, , , , , ,2966,4385,149,161,12,12,4, ,N
marisro01,Player,BBWAA,0.2598,275,851,1325,0.4762, , , , , ,2649,76, , , ,7,8, ,N
larsedo01,Player,BBWAA,0.2416,14,72,144,0.3708,0.4709,3.7791,26,1548.0000,849,95,244, , , , ,2, ,N
howarel01,Player,BBWAA,0.2743,167,762,1471,0.4270, , , , , ,7572,541, , , ,12,7, ,N
virdobi01,Player,BBWAA,0.2669,91,502,1596,0.3793, , , , , ,3777,100,995,921,43, ,2,2,N
colavro01,Player,BBWAA,0.2660,374,1159,1730,0.4885,1.0000,0.0000,0,5.6667,2,3407,124, , , ,9,1, ,N
bellco99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
bottoji01,Player,Veterans,0.3096,219,1422,2313,0.5002, , , , , ,18337,815,21,56,8, ,4, ,Y
conlajo01,Umpire,Veterans,0.2630,0,31,96,0.3342, , , , , ,193,8, , , , , , ,Y
thompsa01,Player,Veterans,0.3307,127,1299,1979,0.5047, , , , , ,2174,283, , , , , , ,Y
kinerra01,Player,BBWAA,0.2788,369,1015,1451,0.5479, , , , , ,3431,109, , , ,6,10, ,Y
drysddo01,Player,BBWAA,0.1865,29,113,218,0.2951,0.5573,2.9476,6,3432.0000,2486,188,686, , , ,9,4, ,N
boyerke01,Player,BBWAA,0.2875,282,1141,2143,0.4618, , , , , ,2376,3737,166,190,12,11,14, ,N
whitewi01,Player,BBWAA,0.1834,1,111,271,0.2138,0.5797,2.2763,0,3542.6666,1041,118,715,44,27,5, , , ,N
podrejo01,Player,BBWAA,0.1903,2,50,145,0.2257,0.5606,3.6755,11,2265.0001,1435,80,313, , , ,4,2, ,N
averiea01,Player,Veterans,0.3178,238,1164,2019,0.5336, , , , , ,3969,115, , , ,6,11, ,Y
harribu01,Manager,Veterans,0.2739,9,506,1297,0.3539, , , , , ,3415,3844,2158,2219,141, , ,1,Y
hermabi01,Player,Veterans,0.3043,47,839,2345,0.4069, , , , , ,5084,5823,189,274,33,10,9, ,Y
johnsju99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
roberro01,Player,BBWAA,0.1672,5,103,255,0.2262,0.5386,3.4052,25,4688.6667,2357,316,601, , , ,7,8, ,Y
lemonbo01,Player,BBWAA,0.2316,37,147,274,0.3863,0.6179,3.2337,22,2849.9999,1277,298,713,430,403,34,7,9, ,Y
facero01,Player,BBWAA,0.1598,0,7,31,0.1753,0.5226,3.4756,193,1375.0000,877,104,212, , , ,6,1, ,N
crandde01,Player,BBWAA,0.2539,179,657,1276,0.4035, , , , , ,7449,766,364,469,33,11,7, ,N
charlos99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
connoro01,Player,Veterans,0.3165,138,1322,2467,0.4860, , , , , ,18108,1288,8,37,11, , , ,Y
hubbaca99,Umpire,Veterans, , , , , , , , , , , , , , , , , , ,Y
lindsfr01,Player,Veterans,0.3114,103,779,1747,0.4489, , , , , ,2177,1628, , , , ,4, ,Y
bankser01,Player,BBWAA,0.2742,512,1636,2583,0.4995, , , , , ,14206,4355, , , ,14,10, ,Y
bunniji01,Player,BBWAA,0.1671,7,75,213,0.2063,0.5490,3.2694,16,3760.3332,2855,206,372, , , ,9,2, ,N
kuennha01,Player,BBWAA,0.3026,87,671,2092,0.4081, , , , , ,3028,2345,160,118,11,10,2, ,N
floodcu01,Player,BBWAA,0.2927,85,636,1861,0.3893, , , , , ,4023,114, , , ,3,8, ,N
pascuca02,Player,BBWAA,0.2048,5,81,198,0.2637,0.5058,3.6330,10,2930.6666,2167,210,507, , , ,7, , ,N
dihigma99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
lloydpo99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
lopezal01,Manager,Veterans,0.2615,51,652,1547,0.3367, , , , , ,6654,1126,1410,1004,55,2,3, ,Y
rusieam01,Player,Veterans,0.2474,8,176,428,0.3191,0.5847,3.0727,5,3769.6666,1934,200,881, , , , ,1, ,Y
seweljo01,Player,Veterans,0.3121,49,1055,2226,0.4129, , , , , ,3273,5230, , , , ,8, ,Y
matheed01,Player,BBWAA,0.2712,512,1453,2315,0.5094, , , , , ,2966,4385,149,161,12,12,4, ,Y
wilheho01,Player,BBWAA,0.0880,1,21,38,0.1065,0.5396,2.5231,227,2254.3332,1610,114,373, , , ,8, , ,N
willsma01,Player,BBWAA,0.2812,20,458,2134,0.3312, , , , , ,2786,5512,26,56,13,7,9, ,N
mazerbi01,Player,BBWAA,0.2600,138,853,2016,0.3672, , , , , ,4976,6694, , , ,10,13, ,N
malonji01,Player,BBWAA,0.2006,7,53,126,0.2803,0.6147,3.1882,4,1849.0000,1605,101,232, , , ,1, , ,N
boyercl02,Player,BBWAA,0.2415,162,654,1396,0.3716, , , , , ,1902,3810, , , , ,1, ,N
mclaide01,Player,BBWAA,0.1331,1,31,82,0.1526,0.5901,3.3929,2,1885.9999,1282,154,212, , , ,3,8, ,N
grantmu01,Player,BBWAA,0.1779,6,65,135,0.2398,0.5492,3.6307,53,2441.6666,1267,162,376, , , ,2,2, ,N
ramospe01,Player,BBWAA,0.1550,15,56,109,0.2404,0.4224,4.0804,55,2355.6666,1305,146,328, , , ,1, , ,N
jossad01,Player,Veterans,0.1444,1,51,118,0.1885,0.6226,1.8874,5,2327.0000,920,185,848, , , , ,1, ,Y
macphla99,Pioneer/Executive,Veterans, , , , , , , , , , , , , , , , , , ,Y
mayswi01,Player,BBWAA,0.3017,660,1903,3283,0.5575, , , , , ,7752,233, , , ,24,32, ,Y
aparilu01,Player,BBWAA,0.2617,83,791,2677,0.3425, , , , , ,4548,8016, , , ,13,15, ,N
howarfr01,Player,BBWAA,0.2734,382,1119,1774,0.4986, , , , , ,4412,277,93,133,12,4,4, ,N
perraro01,Player,BBWAA,0.0958,0,3,16,0.1138,0.5163,2.7889,179,1174.6668,687,45,222, , , , ,2, ,N
pappami01,Player,BBWAA,0.1230,20,67,132,0.1966,0.5603,3.3983,4,3186.0001,1728,245,486, , , ,3, , ,N
callijo01,Player,BBWAA,0.2641,226,840,1757,0.4411, , , , , ,3349,175, , , ,4,1, ,N
lanieha01,Player,BBWAA,0.2277,8,273,843,0.2749, , , , , ,2041,3408,254,232,9, , ,2,N
shortch02,Player,BBWAA,0.1263,0,24,88,0.1392,0.5056,3.4297,18,2324.9999,1629,112,359, , , ,2, , ,N
ageeto01,Player,BBWAA,0.2554,130,433,999,0.4123, , , , , ,2371,53, , , ,2,3, ,N
allenbe01,Player,BBWAA,0.2394,73,351,815,0.3572, , , , , ,2031,2347, , , , , , ,N
alleyge01,Player,BBWAA,0.2544,55,342,999,0.3545, , , , , ,1879,3641, , , ,2,4, ,N
beaucji01,Player,BBWAA,0.2315,14,90,153,0.3343, , , , , ,755,46, , , , , , ,N
bolinbo01,Player,BBWAA,0.1631,6,35,69,0.2317,0.5399,3.4036,50,1576.0000,1175,87,190, , , , , , ,N
culpra01,Player,BBWAA,0.1229,1,34,74,0.1478,0.5471,3.5795,1,1898.3332,1411,135,237, , , ,2, , ,N
fisheed02,Player,BBWAA,0.1220,0,8,30,0.1504,0.5484,3.4101,81,1538.6668,812,107,262, , , ,1,1, ,N
gladdfr01,Player,BBWAA,0.0159,0,3,1,0.0159,0.5854,3.1298,109,600.9999,394,33,87, , , , , , ,N
mayje01,Player,BBWAA,0.2338,15,130,357,0.3176, , , , , ,2649,248, , , , , , ,N
paganjo01,Player,BBWAA,0.2499,52,372,922,0.3437, , , , , ,1470,2292, , , , , , ,N
pepitjo01,Player,BBWAA,0.2580,219,721,1315,0.4316, , , , , ,9036,650, , , ,3,4, ,N
reeseri01,Player,BBWAA,0.2535,52,245,512,0.3837, , , , , ,4109,269, , , , , , ,N
stahlla01,Player,BBWAA,0.2324,36,163,400,0.3510, , , , , ,992,56, , , , , , ,N
stephjo03,Player,BBWAA, ,0,0,0, ,0.2857,6.0923,0,65.0000,56,2,10, , , , , , ,N
stewaji01,Player,BBWAA,0.2366,8,112,336,0.3049, , , , , ,628,541, , , , , , ,N
torboje01,Player,BBWAA,0.2135,8,101,297,0.2653, , , , , ,2998,214,634,718,53, , ,2,N
gileswa99,Pioneer/Executive,Veterans, , , , , , , , , , , , , , , , , , ,Y
wilsoha01,Player,Veterans,0.3069,244,1063,1461,0.5447, , , , , ,2821,116, , , , ,8, ,Y
kalinal01,Player,BBWAA,0.2973,399,1583,3007,0.4796, , , , , ,5938,235, , , ,18,20, ,Y
snidedu01,Player,BBWAA,0.2955,407,1333,2116,0.5397, , , , , ,4099,123, , , ,8,6, ,Y
cepedor01,Player,BBWAA,0.2966,379,1365,2351,0.4994, , , , , ,14829,1030, , , ,11,7, ,N
santoro01,Player,BBWAA,0.2768,342,1331,2254,0.4641, , , , , ,2100,4717, , , ,9,11, ,N
cashno01,Player,BBWAA,0.2714,377,1103,1820,0.4883, , , , , ,15173,1317, , , ,5,2, ,N
alouma01,Player,BBWAA,0.3070,31,427,1777,0.3811, ,0.0000,0,2.0000,3,3794,176, , , ,2,1, ,N
aloufe01,Player,BBWAA,0.2863,206,852,2101,0.4328, , , , , ,6537,322,1033,1021,42,3,1,2,N
stottme01,Player,BBWAA,0.1602,7,57,120,0.2216,0.5413,2.9692,1,2661.3334,1257,242,570, , , ,5,1, ,N
blassst01,Player,BBWAA,0.1722,1,37,94,0.2015,0.5754,3.6285,2,1597.3335,896,137,251, , , ,1, , ,N
hickmji02,Player,BBWAA,0.2521,159,560,1002,0.4258, ,4.5000,0,2.0000,0,3947,392, , , ,1, , ,N
jacksso01,Player,BBWAA,0.2511,7,162,767,0.3028, , , , , ,1392,1820, , , , , , ,N
mcmahdo02,Player,BBWAA,0.1369,0,9,23,0.1607,0.5696,2.9596,153,1310.6669,1003,83,187, , , ,1, , ,N
akerja01,Player,BBWAA,0.0761,0,4,7,0.0978,0.5109,3.2815,123,746.0001,404,65,167, , , , ,1, ,N
barbest01,Player,BBWAA,0.1155,5,27,65,0.1581,0.5330,3.3632,13,1999.0001,1309,106,372, , , ,2, , ,N
bartobo01,Player,BBWAA,0.2259,9,66,237,0.2869, , , , , ,1986,185, , , , , , ,N
boccajo01,Player,BBWAA,0.2189,26,148,320,0.3174, , , , , ,2477,243, , , , , , ,N
brownla01,Player,BBWAA,0.2328,47,254,803,0.3126, , , , , ,1665,2585, , , , , , ,N
cannich01,Player,BBWAA,0.2349,18,169,458,0.3087, , , , , ,3162,333, , , ,1, , ,N
casanpa01,Player,BBWAA,0.2251,50,252,627,0.3187, , , , , ,4040,395, , , ,1,1, ,N
clarkho01,Player,BBWAA,0.2556,27,304,1230,0.3131, , , , , ,2802,3383, , , , , , ,N
edwarjo01,Player,BBWAA,0.2416,81,524,1106,0.3529, , , , , ,8925,703, , , ,3,3, ,N
gagliph01,Player,BBWAA,0.2381,14,159,336,0.3133, , , , , ,697,570, , , , , , ,N
gosgeji01,Player,BBWAA,0.2264,30,177,411,0.3306, , , , , ,1162,36, , , , , , ,N
